fecha,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_max,ciudad,provincia,region,elevacion_m
2002-09-18,21.3,24.2,17.4,11.8,14.0,2.24,11.44,5.1,Tena,Napo,Amazonía,498.0
2002-09-19,23.1,25.9,20.5,1.4,5.0,3.92,20.27,5.7,Tena,Napo,Amazonía,498.0
2002-09-20,22.6,26.6,17.2,9.1,11.0,4.28,22.24,6.4,Tena,Napo,Amazonía,498.0
2002-09-21,21.8,26.3,16.2,2.2,8.0,3.35,17.06,4.7,Tena,Napo,Amazonía,498.0
2002-09-22,22.9,28.4,17.6,0.0,0.0,4.82,24.16,6.4,Tena,Napo,Amazonía,498.0
2002-09-23,23.0,28.9,16.1,0.0,0.0,5.23,26.42,6.6,Tena,Napo,Amazonía,498.0
2002-09-24,22.6,27.9,17.0,0.7,3.0,4.6,23.45,6.7,Tena,Napo,Amazonía,498.0
2002-09-25,22.5,26.7,17.5,0.2,1.0,3.76,19.07,6.1,Tena,Napo,Amazonía,498.0
2002-09-26,22.1,25.9,18.5,6.0,9.0,3.4,17.81,5.8,Tena,Napo,Amazonía,498.0
2002-09-27,21.6,24.6,17.5,6.9,10.0,3.15,16.48,5.3,Tena,Napo,Amazonía,498.0
2002-09-28,22.2,24.5,20.3,3.8,6.0,2.57,13.05,4.0,Tena,Napo,Amazonía,498.0
2002-09-29,22.4,27.4,17.1,7.9,5.0,4.22,21.71,6.0,Tena,Napo,Amazonía,498.0
2002-09-30,22.5,27.3,17.1,2.1,8.0,4.65,24.18,6.2,Tena,Napo,Amazonía,498.0
2002-10-01,22.4,26.6,18.3,6.7,14.0,4.07,21.34,8.1,Tena,Napo,Amazonía,498.0
2002-10-02,22.0,26.5,16.6,2.5,8.0,4.19,21.95,5.6,Tena,Napo,Amazonía,498.0
2002-10-03,22.8,27.4,17.1,0.7,4.0,4.76,24.57,6.6,Tena,Napo,Amazonía,498.0
2002-10-04,22.6,26.8,17.5,8.5,11.0,4.0,20.52,7.3,Tena,Napo,Amazonía,498.0
2002-10-05,22.5,27.2,18.6,7.1,12.0,3.94,20.4,6.0,Tena,Napo,Amazonía,498.0
2002-10-06,22.7,28.0,17.1,1.2,2.0,4.63,23.85,6.5,Tena,Napo,Amazonía,498.0
2002-10-07,23.2,28.2,17.3,0.3,1.0,4.83,24.69,6.7,Tena,Napo,Amazonía,498.0
2002-10-08,23.4,27.3,17.6,1.4,3.0,4.71,24.26,6.5,Tena,Napo,Amazonía,498.0
2002-10-09,22.7,25.0,21.4,9.0,12.0,2.31,11.49,6.8,Tena,Napo,Amazonía,498.0
2002-10-10,22.5,24.4,20.4,9.1,8.0,2.4,12.09,6.5,Tena,Napo,Amazonía,498.0
2002-10-11,22.5,25.3,19.4,1.2,7.0,2.57,12.9,4.0,Tena,Napo,Amazonía,498.0
2002-10-12,22.6,23.4,21.5,5.5,11.0,2.0,9.89,4.5,Tena,Napo,Amazonía,498.0
2002-10-13,23.3,27.8,18.6,0.4,2.0,4.51,22.88,6.5,Tena,Napo,Amazonía,498.0
2002-10-14,23.1,28.0,17.1,0.3,2.0,4.87,24.98,6.6,Tena,Napo,Amazonía,498.0
2002-10-15,22.8,28.1,16.7,7.0,10.0,4.68,24.05,6.1,Tena,Napo,Amazonía,498.0
2002-10-16,22.6,25.9,20.8,4.6,14.0,3.3,17.15,4.2,Tena,Napo,Amazonía,498.0
2002-10-17,22.0,25.2,18.1,1.5,6.0,2.77,14.07,5.4,Tena,Napo,Amazonía,498.0
2002-10-18,22.2,25.1,20.3,13.9,16.0,2.87,14.74,5.3,Tena,Napo,Amazonía,498.0
2002-10-19,22.4,26.7,17.2,0.4,2.0,3.96,20.5,6.2,Tena,Napo,Amazonía,498.0
2002-10-20,22.6,27.0,17.7,2.1,7.0,4.36,22.63,6.9,Tena,Napo,Amazonía,498.0
2002-10-21,22.9,25.8,20.5,6.9,14.0,3.0,15.34,5.6,Tena,Napo,Amazonía,498.0
2002-10-22,22.4,25.6,19.6,3.1,8.0,3.15,16.28,5.6,Tena,Napo,Amazonía,498.0
2002-10-23,21.9,25.6,18.4,4.4,10.0,3.52,18.52,6.2,Tena,Napo,Amazonía,498.0
2002-10-24,22.3,25.5,17.6,1.6,6.0,3.45,18.16,6.4,Tena,Napo,Amazonía,498.0
2002-10-25,22.3,26.1,18.0,5.8,12.0,3.87,20.4,6.1,Tena,Napo,Amazonía,498.0
2002-10-26,22.2,25.7,17.6,2.9,7.0,3.28,17.08,5.2,Tena,Napo,Amazonía,498.0
2002-10-27,23.2,26.2,20.0,0.9,5.0,3.96,20.48,6.2,Tena,Napo,Amazonía,498.0
2002-10-28,22.7,26.6,18.6,6.5,10.0,4.11,21.51,6.2,Tena,Napo,Amazonía,498.0
2002-10-29,21.6,26.2,19.2,43.4,18.0,2.34,12.2,5.5,Tena,Napo,Amazonía,498.0
2002-10-30,21.2,23.8,18.2,6.8,17.0,1.97,10.03,4.6,Tena,Napo,Amazonía,498.0
2002-10-31,21.1,22.1,19.1,23.4,24.0,1.28,6.41,5.2,Tena,Napo,Amazonía,498.0
2002-11-01,21.6,25.7,17.8,7.9,11.0,3.85,20.66,6.6,Tena,Napo,Amazonía,498.0
2002-11-02,21.4,25.4,16.3,2.8,8.0,3.29,17.42,4.8,Tena,Napo,Amazonía,498.0
2002-11-03,22.9,27.3,18.9,4.6,4.0,4.26,22.32,6.8,Tena,Napo,Amazonía,498.0
2002-11-04,22.6,26.3,16.9,8.6,11.0,4.01,21.05,5.8,Tena,Napo,Amazonía,498.0
2002-11-05,21.5,25.5,17.1,16.5,13.0,2.86,14.94,6.8,Tena,Napo,Amazonía,498.0
2002-11-06,20.9,23.8,18.9,22.0,23.0,1.94,10.18,6.3,Tena,Napo,Amazonía,498.0
2002-11-07,21.2,23.9,18.6,10.8,18.0,2.24,11.98,5.3,Tena,Napo,Amazonía,498.0
2002-11-08,22.3,25.5,19.5,2.4,8.0,3.96,21.24,7.3,Tena,Napo,Amazonía,498.0
2002-11-09,22.3,26.3,17.8,1.8,3.0,4.05,21.53,6.5,Tena,Napo,Amazonía,498.0
2002-11-10,22.1,25.3,18.0,8.6,13.0,3.58,19.22,6.2,Tena,Napo,Amazonía,498.0
2002-11-11,21.6,24.4,17.7,6.9,9.0,2.57,13.42,4.4,Tena,Napo,Amazonía,498.0
2002-11-12,22.1,25.6,19.2,8.4,9.0,2.79,14.4,5.4,Tena,Napo,Amazonía,498.0
2002-11-13,21.1,25.5,17.3,11.8,22.0,2.85,14.81,7.1,Tena,Napo,Amazonía,498.0
2002-11-14,21.9,25.9,17.0,6.4,15.0,3.62,18.89,6.1,Tena,Napo,Amazonía,498.0
2002-11-15,22.6,26.1,17.0,6.6,11.0,4.08,21.57,6.2,Tena,Napo,Amazonía,498.0
2002-11-16,22.4,25.0,20.5,10.6,16.0,3.21,16.97,5.3,Tena,Napo,Amazonía,498.0
2002-11-17,22.8,26.0,19.7,6.5,14.0,3.46,18.0,4.9,Tena,Napo,Amazonía,498.0
2002-11-18,22.6,26.9,17.9,2.5,5.0,4.34,22.69,6.7,Tena,Napo,Amazonía,498.0
2002-11-19,22.8,26.7,18.5,1.5,5.0,4.23,22.16,6.5,Tena,Napo,Amazonía,498.0
2002-11-20,22.6,25.9,19.8,4.5,11.0,3.61,19.32,6.2,Tena,Napo,Amazonía,498.0
2002-11-21,22.4,26.3,18.9,4.8,13.0,3.48,17.86,4.7,Tena,Napo,Amazonía,498.0
2002-11-22,22.8,25.0,20.9,29.1,15.0,2.95,15.19,4.1,Tena,Napo,Amazonía,498.0
2002-11-23,22.9,27.6,18.0,5.4,6.0,4.35,22.25,5.1,Tena,Napo,Amazonía,498.0
2002-11-24,22.8,27.5,16.8,5.2,12.0,4.62,24.04,5.9,Tena,Napo,Amazonía,498.0
2002-11-25,22.9,26.9,17.8,1.0,4.0,4.52,23.5,7.3,Tena,Napo,Amazonía,498.0
2002-11-26,23.6,26.3,21.1,3.6,12.0,3.79,19.76,6.0,Tena,Napo,Amazonía,498.0
2002-11-27,22.7,26.4,18.1,6.7,15.0,3.51,18.1,5.4,Tena,Napo,Amazonía,498.0
2002-11-28,23.0,24.8,19.3,6.5,10.0,2.36,12.01,5.0,Tena,Napo,Amazonía,498.0
2002-11-29,22.5,25.2,19.1,2.9,8.0,2.68,13.63,4.2,Tena,Napo,Amazonía,498.0
2002-11-30,22.9,26.2,19.1,4.1,10.0,3.57,18.48,5.4,Tena,Napo,Amazonía,498.0
2002-12-01,21.9,25.0,18.4,15.9,18.0,2.63,13.68,5.1,Tena,Napo,Amazonía,498.0
2002-12-02,22.2,25.5,18.4,10.6,15.0,2.43,12.41,4.3,Tena,Napo,Amazonía,498.0
2002-12-03,22.7,25.6,19.8,5.8,14.0,2.94,15.1,5.4,Tena,Napo,Amazonía,498.0
2002-12-04,22.9,25.7,19.5,7.6,17.0,3.08,15.65,5.9,Tena,Napo,Amazonía,498.0
2002-12-05,23.1,26.2,20.3,5.4,19.0,3.52,18.3,5.7,Tena,Napo,Amazonía,498.0
2002-12-06,22.4,26.4,18.3,4.4,9.0,3.7,19.62,6.6,Tena,Napo,Amazonía,498.0
2002-12-07,23.0,26.2,19.1,2.6,7.0,3.62,19.23,7.3,Tena,Napo,Amazonía,498.0
2002-12-08,23.4,27.1,19.8,1.1,3.0,3.8,19.54,6.7,Tena,Napo,Amazonía,498.0
2002-12-09,21.9,24.5,19.9,41.3,24.0,1.84,9.61,5.4,Tena,Napo,Amazonía,498.0
2002-12-10,21.8,24.0,19.6,14.7,24.0,2.3,12.08,5.6,Tena,Napo,Amazonía,498.0
2002-12-11,22.8,26.7,18.6,1.0,5.0,4.03,20.98,6.8,Tena,Napo,Amazonía,498.0
2002-12-12,23.1,27.2,18.7,0.0,0.0,4.28,22.12,7.0,Tena,Napo,Amazonía,498.0
2002-12-13,23.4,26.4,19.8,0.3,3.0,3.92,20.51,7.2,Tena,Napo,Amazonía,498.0
2002-12-14,23.1,26.4,21.5,4.2,13.0,3.47,18.73,7.0,Tena,Napo,Amazonía,498.0
2002-12-15,23.6,27.2,21.0,2.6,8.0,3.83,20.12,6.1,Tena,Napo,Amazonía,498.0
2002-12-16,22.3,24.8,19.7,19.2,22.0,2.34,12.16,4.3,Tena,Napo,Amazonía,498.0
2002-12-17,20.6,23.5,18.9,34.9,24.0,1.34,6.52,4.4,Tena,Napo,Amazonía,498.0
2002-12-18,22.8,26.1,20.8,6.2,10.0,3.61,18.74,5.6,Tena,Napo,Amazonía,498.0
2002-12-19,22.6,26.6,17.6,3.0,5.0,3.82,20.23,6.1,Tena,Napo,Amazonía,498.0
2002-12-20,22.6,26.5,18.0,4.4,11.0,3.66,19.21,5.7,Tena,Napo,Amazonía,498.0
2002-12-21,22.1,25.1,19.2,6.8,13.0,2.35,12.15,4.8,Tena,Napo,Amazonía,498.0
2002-12-22,22.3,26.1,18.1,3.7,7.0,3.77,19.89,5.5,Tena,Napo,Amazonía,498.0
2002-12-23,21.8,26.2,16.5,2.9,8.0,3.44,18.17,6.0,Tena,Napo,Amazonía,498.0
2002-12-24,22.0,26.7,19.2,8.8,14.0,2.03,10.54,6.5,Tena,Napo,Amazonía,498.0
2002-12-25,22.9,25.0,21.4,5.7,18.0,2.63,13.68,5.6,Tena,Napo,Amazonía,498.0
2002-12-26,23.3,26.6,19.7,12.1,14.0,3.71,19.27,7.3,Tena,Napo,Amazonía,498.0
2002-12-27,22.3,25.0,18.5,4.8,14.0,2.96,15.62,5.4,Tena,Napo,Amazonía,498.0
2002-12-28,22.1,26.2,17.0,3.4,8.0,3.69,19.59,6.2,Tena,Napo,Amazonía,498.0
2002-12-29,23.0,25.6,21.3,0.3,2.0,2.99,15.71,6.5,Tena,Napo,Amazonía,498.0
2002-12-30,23.2,25.5,21.4,1.8,13.0,3.43,18.03,7.9,Tena,Napo,Amazonía,498.0
2002-12-31,23.2,27.3,18.5,0.0,0.0,4.46,23.13,6.9,Tena,Napo,Amazonía,498.0
2003-01-01,22.9,26.5,17.7,0.4,2.0,4.08,21.26,6.8,Tena,Napo,Amazonía,498.0
2003-01-02,23.6,27.3,19.1,1.3,5.0,3.89,19.95,5.7,Tena,Napo,Amazonía,498.0
2003-01-03,23.4,27.1,18.4,0.5,2.0,4.07,21.01,5.9,Tena,Napo,Amazonía,498.0
2003-01-04,23.7,27.6,18.8,0.4,2.0,4.28,21.92,5.9,Tena,Napo,Amazonía,498.0
2003-01-05,23.7,28.1,18.2,0.9,3.0,4.39,22.29,6.2,Tena,Napo,Amazonía,498.0
2003-01-06,23.0,26.0,20.4,11.7,16.0,3.16,16.17,6.3,Tena,Napo,Amazonía,498.0
2003-01-07,22.8,26.9,18.1,7.7,16.0,3.59,18.46,5.9,Tena,Napo,Amazonía,498.0
2003-01-08,23.2,27.2,17.3,4.5,9.0,4.16,21.46,5.9,Tena,Napo,Amazonía,498.0
2003-01-09,22.7,25.7,17.3,8.3,12.0,2.94,15.2,6.2,Tena,Napo,Amazonía,498.0
2003-01-10,22.3,24.4,19.4,17.3,12.0,1.19,5.31,4.2,Tena,Napo,Amazonía,498.0
2003-01-11,22.5,26.8,17.8,2.0,7.0,3.63,18.85,5.9,Tena,Napo,Amazonía,498.0
2003-01-12,23.1,27.3,18.6,3.3,10.0,4.1,21.32,5.8,Tena,Napo,Amazonía,498.0
2003-01-13,22.8,27.3,17.0,3.3,9.0,4.08,21.36,6.7,Tena,Napo,Amazonía,498.0
2003-01-14,23.6,27.3,19.8,1.8,7.0,3.83,19.94,6.2,Tena,Napo,Amazonía,498.0
2003-01-15,23.4,27.0,19.8,5.2,13.0,3.98,20.73,7.7,Tena,Napo,Amazonía,498.0
2003-01-16,23.4,26.8,18.2,1.7,7.0,3.86,19.93,7.6,Tena,Napo,Amazonía,498.0
2003-01-17,24.1,27.0,20.9,1.4,5.0,3.96,20.26,7.2,Tena,Napo,Amazonía,498.0
2003-01-18,24.4,27.5,21.3,2.1,8.0,4.23,21.92,7.6,Tena,Napo,Amazonía,498.0
2003-01-19,22.8,26.1,17.6,4.5,8.0,3.23,16.61,6.6,Tena,Napo,Amazonía,498.0
2003-01-20,22.6,25.5,19.3,15.1,15.0,2.91,14.82,6.1,Tena,Napo,Amazonía,498.0
2003-01-21,21.5,24.7,19.2,10.4,20.0,2.1,10.59,5.9,Tena,Napo,Amazonía,498.0
2003-01-22,21.9,26.8,19.1,10.6,13.0,2.28,11.45,5.1,Tena,Napo,Amazonía,498.0
2003-01-23,21.9,25.6,19.2,11.8,17.0,2.16,10.56,5.0,Tena,Napo,Amazonía,498.0
2003-01-24,22.4,25.8,19.6,6.9,10.0,2.37,11.65,6.1,Tena,Napo,Amazonía,498.0
2003-01-25,23.6,27.1,18.8,0.1,1.0,4.07,20.57,5.1,Tena,Napo,Amazonía,498.0
2003-01-26,22.9,25.6,19.7,4.0,10.0,3.53,18.63,5.0,Tena,Napo,Amazonía,498.0
2003-01-27,23.2,27.0,18.3,4.1,8.0,4.08,21.24,6.0,Tena,Napo,Amazonía,498.0
2003-01-28,23.2,26.7,19.2,1.2,6.0,4.08,21.39,6.2,Tena,Napo,Amazonía,498.0
2003-01-29,23.3,26.9,18.2,0.8,4.0,4.02,20.54,6.0,Tena,Napo,Amazonía,498.0
2003-01-30,22.6,25.8,19.4,2.8,8.0,2.79,14.45,6.0,Tena,Napo,Amazonía,498.0
2003-01-31,23.1,26.1,20.6,5.8,11.0,3.69,19.17,6.3,Tena,Napo,Amazonía,498.0
2003-02-01,22.7,26.8,18.1,13.6,18.0,4.07,21.35,6.6,Tena,Napo,Amazonía,498.0
2003-02-02,22.7,26.4,19.1,17.0,16.0,3.8,19.8,6.3,Tena,Napo,Amazonía,498.0
2003-02-03,22.3,24.6,19.1,23.3,20.0,2.7,13.95,5.1,Tena,Napo,Amazonía,498.0
2003-02-04,22.7,25.4,20.9,4.9,13.0,2.85,14.78,4.4,Tena,Napo,Amazonía,498.0
2003-02-05,23.0,25.4,21.1,0.1,1.0,2.72,13.9,5.1,Tena,Napo,Amazonía,498.0
2003-02-06,23.2,26.6,19.2,4.6,11.0,3.19,16.26,5.8,Tena,Napo,Amazonía,498.0
2003-02-07,22.8,24.8,21.5,4.3,15.0,1.81,8.81,4.6,Tena,Napo,Amazonía,498.0
2003-02-08,22.6,24.5,19.0,5.0,10.0,2.33,11.69,5.2,Tena,Napo,Amazonía,498.0
2003-02-09,23.5,26.1,21.2,6.3,8.0,3.7,19.13,4.7,Tena,Napo,Amazonía,498.0
2003-02-10,23.2,26.5,21.3,8.1,9.0,2.86,14.59,5.9,Tena,Napo,Amazonía,498.0
2003-02-11,23.1,26.1,21.2,3.2,7.0,3.07,15.95,5.9,Tena,Napo,Amazonía,498.0
2003-02-12,22.9,25.7,20.2,6.0,12.0,3.36,17.76,5.4,Tena,Napo,Amazonía,498.0
2003-02-13,23.9,26.9,21.8,2.8,9.0,3.54,18.15,4.7,Tena,Napo,Amazonía,498.0
2003-02-14,23.8,27.6,19.0,0.2,1.0,4.24,21.56,5.2,Tena,Napo,Amazonía,498.0
2003-02-15,23.5,26.4,19.7,7.5,11.0,3.75,19.35,5.5,Tena,Napo,Amazonía,498.0
2003-02-16,23.2,26.1,19.4,7.3,14.0,2.95,15.05,6.2,Tena,Napo,Amazonía,498.0
2003-02-17,22.5,25.5,19.3,16.1,16.0,2.73,13.74,5.8,Tena,Napo,Amazonía,498.0
2003-02-18,23.8,27.8,20.0,0.3,2.0,4.0,20.15,5.9,Tena,Napo,Amazonía,498.0
2003-02-19,24.1,28.8,20.6,0.7,2.0,3.95,19.27,5.9,Tena,Napo,Amazonía,498.0
2003-02-20,22.6,27.3,19.7,16.6,14.0,2.37,11.82,4.3,Tena,Napo,Amazonía,498.0
2003-02-21,21.8,23.9,19.9,18.0,23.0,2.34,12.3,6.1,Tena,Napo,Amazonía,498.0
2003-02-22,22.0,25.2,18.5,3.1,8.0,2.77,14.42,3.7,Tena,Napo,Amazonía,498.0
2003-02-23,22.4,26.8,16.4,22.4,17.0,4.34,22.45,4.7,Tena,Napo,Amazonía,498.0
2003-02-24,22.2,26.4,20.8,55.3,21.0,2.5,12.64,5.4,Tena,Napo,Amazonía,498.0
2003-02-25,22.9,26.3,19.8,8.3,7.0,3.77,19.86,4.7,Tena,Napo,Amazonía,498.0
2003-02-26,22.5,27.0,16.4,4.2,10.0,4.21,22.13,6.8,Tena,Napo,Amazonía,498.0
2003-02-27,23.1,27.1,19.2,8.1,13.0,3.98,20.66,5.5,Tena,Napo,Amazonía,498.0
2003-02-28,21.8,24.7,19.0,29.0,17.0,1.5,7.53,5.8,Tena,Napo,Amazonía,498.0
2003-03-01,23.2,25.7,21.1,1.6,6.0,3.71,19.31,5.4,Tena,Napo,Amazonía,498.0
2003-03-02,23.1,26.4,20.6,6.2,11.0,3.89,20.22,5.8,Tena,Napo,Amazonía,498.0
2003-03-03,22.5,26.6,17.7,13.7,17.0,3.95,20.52,6.6,Tena,Napo,Amazonía,498.0
2003-03-04,22.4,24.4,21.4,10.9,18.0,1.71,8.41,3.1,Tena,Napo,Amazonía,498.0
2003-03-05,22.7,25.9,19.7,2.5,9.0,3.0,15.11,5.0,Tena,Napo,Amazonía,498.0
2003-03-06,23.8,26.3,22.1,0.8,4.0,3.53,18.06,6.2,Tena,Napo,Amazonía,498.0
2003-03-07,23.0,26.1,19.5,1.3,7.0,2.95,14.74,4.7,Tena,Napo,Amazonía,498.0
2003-03-08,23.1,25.4,21.0,6.5,12.0,3.01,15.65,5.7,Tena,Napo,Amazonía,498.0
2003-03-09,23.0,25.1,18.8,6.4,9.0,2.68,13.94,5.0,Tena,Napo,Amazonía,498.0
2003-03-10,23.0,25.3,19.6,1.1,5.0,2.68,13.68,4.0,Tena,Napo,Amazonía,498.0
2003-03-11,23.4,26.4,21.3,1.4,6.0,2.72,13.61,4.8,Tena,Napo,Amazonía,498.0
2003-03-12,23.0,26.1,19.8,1.9,8.0,2.94,14.88,4.4,Tena,Napo,Amazonía,498.0
2003-03-13,23.3,27.6,18.8,14.9,16.0,4.05,20.74,6.4,Tena,Napo,Amazonía,498.0
2003-03-14,22.9,26.2,18.6,8.5,14.0,3.15,16.26,4.5,Tena,Napo,Amazonía,498.0
2003-03-15,23.2,26.5,17.9,5.1,11.0,3.67,18.82,4.5,Tena,Napo,Amazonía,498.0
2003-03-16,22.2,24.7,19.3,25.0,20.0,2.24,11.58,5.4,Tena,Napo,Amazonía,498.0
2003-03-17,21.8,29.1,18.5,22.7,20.0,2.52,12.96,3.8,Tena,Napo,Amazonía,498.0
2003-03-18,21.8,25.5,18.7,35.1,19.0,3.17,16.05,4.7,Tena,Napo,Amazonía,498.0
2003-03-19,22.5,25.3,20.3,8.8,13.0,2.95,15.54,5.8,Tena,Napo,Amazonía,498.0
2003-03-20,21.4,29.0,18.3,29.7,20.0,2.0,10.02,4.6,Tena,Napo,Amazonía,498.0
2003-03-21,22.2,26.8,16.6,2.7,5.0,3.91,20.21,4.7,Tena,Napo,Amazonía,498.0
2003-03-22,22.7,26.6,18.2,1.2,5.0,3.82,19.89,4.7,Tena,Napo,Amazonía,498.0
2003-03-23,22.5,25.5,20.8,8.1,12.0,3.16,16.46,5.4,Tena,Napo,Amazonía,498.0
2003-03-24,22.6,26.7,18.3,4.2,7.0,3.41,17.52,4.6,Tena,Napo,Amazonía,498.0
2003-03-25,22.3,26.2,18.3,4.6,11.0,3.22,16.43,5.5,Tena,Napo,Amazonía,498.0
2003-03-26,22.0,27.6,19.0,7.4,15.0,2.43,12.06,5.4,Tena,Napo,Amazonía,498.0
2003-03-27,23.2,27.4,19.0,0.0,0.0,4.3,21.75,4.3,Tena,Napo,Amazonía,498.0
2003-03-28,23.6,26.4,21.2,2.9,11.0,3.88,19.94,5.9,Tena,Napo,Amazonía,498.0
2003-03-29,22.8,25.5,18.6,12.8,17.0,3.34,17.6,5.3,Tena,Napo,Amazonía,498.0
2003-03-30,22.7,25.3,18.0,4.7,10.0,2.93,15.16,6.8,Tena,Napo,Amazonía,498.0
2003-03-31,23.7,26.6,20.1,2.0,6.0,4.24,21.98,6.4,Tena,Napo,Amazonía,498.0
2003-04-01,22.8,26.9,18.0,4.6,9.0,3.91,20.31,6.7,Tena,Napo,Amazonía,498.0
2003-04-02,22.2,26.4,18.3,13.9,11.0,3.79,19.88,6.8,Tena,Napo,Amazonía,498.0
2003-04-03,22.7,25.2,21.0,9.0,21.0,2.82,14.54,5.7,Tena,Napo,Amazonía,498.0
2003-04-04,22.9,25.9,19.5,11.4,9.0,3.53,18.34,5.4,Tena,Napo,Amazonía,498.0
2003-04-05,23.4,26.2,18.7,4.7,7.0,2.77,14.0,4.1,Tena,Napo,Amazonía,498.0
2003-04-06,23.2,26.6,18.7,8.1,14.0,3.46,17.9,6.6,Tena,Napo,Amazonía,498.0
2003-04-07,22.3,27.4,16.5,6.6,13.0,3.8,19.64,6.2,Tena,Napo,Amazonía,498.0
2003-04-08,22.9,25.9,20.6,7.6,13.0,3.03,15.94,5.6,Tena,Napo,Amazonía,498.0
2003-04-09,23.4,26.7,20.8,4.8,10.0,3.55,18.27,5.9,Tena,Napo,Amazonía,498.0
2003-04-10,23.2,26.0,19.8,10.4,11.0,3.15,16.24,4.9,Tena,Napo,Amazonía,498.0
2003-04-11,22.7,28.8,21.0,18.1,19.0,2.18,10.8,5.6,Tena,Napo,Amazonía,498.0
2003-04-12,21.8,25.4,19.1,16.3,24.0,2.53,13.26,5.8,Tena,Napo,Amazonía,498.0
2003-04-13,20.8,22.7,19.3,26.6,23.0,1.56,7.91,4.5,Tena,Napo,Amazonía,498.0
2003-04-14,21.2,23.5,18.7,2.8,11.0,2.67,14.18,6.2,Tena,Napo,Amazonía,498.0
2003-04-15,22.3,25.6,19.3,1.4,5.0,3.4,17.94,5.1,Tena,Napo,Amazonía,498.0
2003-04-16,23.1,26.4,20.7,2.8,4.0,3.71,19.51,6.1,Tena,Napo,Amazonía,498.0
2003-04-17,22.2,25.4,18.6,10.4,16.0,3.18,16.5,4.3,Tena,Napo,Amazonía,498.0
2003-04-18,22.7,27.3,17.1,1.6,5.0,4.03,20.79,5.4,Tena,Napo,Amazonía,498.0
2003-04-19,24.4,27.0,21.3,1.2,5.0,4.31,22.16,6.2,Tena,Napo,Amazonía,498.0
2003-04-20,22.8,27.3,17.7,19.5,15.0,3.89,20.01,5.5,Tena,Napo,Amazonía,498.0
2003-04-21,22.7,25.7,19.4,11.9,15.0,3.31,17.59,5.7,Tena,Napo,Amazonía,498.0
2003-04-22,21.9,24.7,19.9,12.3,23.0,2.47,13.11,5.2,Tena,Napo,Amazonía,498.0
2003-04-23,21.6,24.2,18.1,5.0,10.0,2.77,14.57,5.6,Tena,Napo,Amazonía,498.0
2003-04-24,23.0,26.5,20.5,1.0,2.0,3.35,17.15,5.5,Tena,Napo,Amazonía,498.0
2003-04-25,22.4,27.0,18.4,7.6,7.0,3.83,20.06,5.6,Tena,Napo,Amazonía,498.0
2003-04-26,22.2,26.2,17.2,3.5,13.0,3.25,16.99,5.5,Tena,Napo,Amazonía,498.0
2003-04-27,22.8,26.0,20.6,2.5,9.0,2.88,15.01,4.7,Tena,Napo,Amazonía,498.0
2003-04-28,23.1,26.3,20.9,15.5,16.0,3.38,17.45,5.2,Tena,Napo,Amazonía,498.0
2003-04-29,23.1,26.9,20.2,4.4,10.0,3.46,17.6,5.5,Tena,Napo,Amazonía,498.0
2003-04-30,22.6,25.2,18.1,11.5,17.0,2.67,13.93,5.6,Tena,Napo,Amazonía,498.0
2003-05-01,21.4,26.0,16.6,5.0,11.0,2.74,14.04,4.6,Tena,Napo,Amazonía,498.0
2003-05-02,22.0,26.2,18.2,4.8,8.0,3.35,17.42,7.0,Tena,Napo,Amazonía,498.0
2003-05-03,22.8,26.7,18.7,2.1,8.0,4.14,21.23,5.6,Tena,Napo,Amazonía,498.0
2003-05-04,23.0,25.6,20.8,13.1,17.0,3.55,18.89,6.3,Tena,Napo,Amazonía,498.0
2003-05-05,22.9,26.8,20.0,10.6,15.0,3.86,20.26,6.9,Tena,Napo,Amazonía,498.0
2003-05-06,21.6,23.9,19.5,31.9,21.0,1.43,7.28,5.6,Tena,Napo,Amazonía,498.0
2003-05-07,21.2,23.8,19.7,44.7,24.0,2.1,11.27,5.4,Tena,Napo,Amazonía,498.0
2003-05-08,19.8,20.7,18.5,34.3,17.0,0.67,2.93,5.7,Tena,Napo,Amazonía,498.0
2003-05-09,21.0,23.0,18.7,1.9,8.0,2.47,13.4,6.4,Tena,Napo,Amazonía,498.0
2003-05-10,21.5,24.0,19.5,0.8,5.0,2.57,13.56,6.2,Tena,Napo,Amazonía,498.0
2003-05-11,21.3,22.9,18.7,14.0,16.0,1.57,7.97,3.5,Tena,Napo,Amazonía,498.0
2003-05-12,21.2,24.0,19.2,12.3,23.0,1.68,8.67,4.7,Tena,Napo,Amazonía,498.0
2003-05-13,21.7,24.6,17.6,5.8,9.0,3.06,16.05,5.6,Tena,Napo,Amazonía,498.0
2003-05-14,21.9,24.6,19.9,2.1,13.0,1.65,7.9,4.1,Tena,Napo,Amazonía,498.0
2003-05-15,21.9,23.6,18.3,2.6,11.0,1.58,7.89,2.7,Tena,Napo,Amazonía,498.0
2003-05-16,22.9,25.7,20.5,3.2,6.0,2.93,14.92,4.5,Tena,Napo,Amazonía,498.0
2003-05-17,22.6,26.0,20.8,11.6,21.0,3.03,15.56,7.4,Tena,Napo,Amazonía,498.0
2003-05-18,22.6,24.9,18.4,4.6,11.0,2.17,11.05,4.7,Tena,Napo,Amazonía,498.0
